0	0	0.4
0	0	0.4
0	0	0.409090909
0	0	0.414285714
0	0	0.44
0	0	0.471428571
0	0	0.472727273
0	0	0.48
0	0	0.485714286
0	0	0.5
0	0	0.5
0	0	0.553846154
0.007692308	0	0.575
0.008333333	0	0.58
0.011764706	0	0.583333333
0.012195122	0	0.585
0.0125	0	0.59
0.014285714	0	0.6
0.016666667	0	0.616666667
0.017391304	0	0.628571429
0.018571429	0	0.633333333
0.02	0	0.655555556
0.023809524	0	0.657142857
0.025	0	0.66
0.027586207	0.020408163	0.669230769
0.03	0.029032258	0.672727273
0.033333333	0.029032258	0.675
0.034482759	0.029032258	0.68
0.034782609	0.03030303	0.705555556
0.042857143	0.032142857	0.705882353
0.054545455	0.032142857	0.706666667
0.056521739	0.034482759	0.708333333
0.058139535	0.036	0.723076923
0.059459459	0.0375	0.725
0.06	0.040625	0.726666667
0.064102564	0.042857143	0.733333333
0.065	0.05	0.74
0.066666667	0.053333333	0.74375
0.072413793	0.055882353	0.744444444
0.077777778	0.05625	0.758823529
0.081578947	0.064516129	0.76
0.082352941	0.065517241	0.76
0.088	0.069565217	0.761111111
0.088235294	0.079310345	0.761538462
0.094444444	0.081818182	0.771428571
0.104166667	0.081818182	0.772222222
0.104347826	0.085294118	0.773684211
0.105555556	0.09	0.773913043
0.116	0.097385621	0.774193548
0.116666667	0.1	0.776
0.125	0.106024096	0.777272727
0.125	0.116666667	0.780952381
0.12962963	0.118421053	0.783333333
0.12962963	0.119047619	0.783870968
0.130769231	0.1203125	0.784
0.139130435	0.120833333	0.785714286
0.139130435	0.121428571	0.785714286
0.143421053	0.122580645	0.788235294
0.146153846	0.125	0.795
0.157692308	0.125641026	0.795238095
0.162068966	0.130890052	0.795833333
0.17	0.139285714	0.796
0.171428571	0.15	0.796774194
0.173333333	0.152307692	0.796969697
0.185714286	0.154166667	0.8
0.186538462	0.155102041	0.8
0.1875	0.158947368	0.8
0.191176471	0.158974359	0.804166667
0.206060606	0.166666667	0.805882353
0.229545455	0.172972973	0.806451613
0.233333333	0.173333333	0.806666667
0.256756757	0.175	0.807407407
0.261904762	0.177777778	0.809677419
0.265217391	0.180519481	0.8125
0.266666667	0.181081081	0.8125
0.27	0.183870968	0.8125
0.277777778	0.185714286	0.813636364
0.280392157	0.188421053	0.814285714
0.293181818	0.191304348	0.814285714
0.293181818	0.202325581	0.816666667
0.3	0.202325581	0.819047619
0.3	0.202631579	0.823076923
0.310714286	0.203571429	0.823809524
0.315584416	0.207142857	0.824
0.326666667	0.217460317	0.825925926
0.327272727	0.217948718	0.829032258
0.341176471	0.217948718	0.829166667
0.344	0.221875	0.830434783
0.344444444	0.228571429	0.830769231
0.348387097	0.228947368	0.832258065
0.354166667	0.23125	0.835714286
0.36097561	0.233	0.837037037
0.370588235	0.24516129	0.838235294
0.375	0.25	0.838888889
0.379166667	0.2525	0.84
0.379310345	0.252631579	0.841025641
0.394444444	0.257142857	0.841025641
0.398412698	0.257777778	0.841666667
0.4	0.26	0.842857143
0.4	0.268	0.842857143
0.4	0.269680851	0.842857143
0.4	0.276923077	0.844827586
0.405128205	0.278125	0.845945946
0.410606061	0.280487805	0.847826087
0.414285714	0.2875	0.85
0.416666667	0.287777778	0.852173913
0.418518519	0.296721311	0.852777778
0.421468927	0.297560976	0.852941176
0.424	0.297560976	0.853333333
0.434482759	0.3	0.854166667
0.436	0.303759398	0.854285714
0.436	0.31	0.855263158
0.441891892	0.313513514	0.855555556
0.445637584	0.323076923	0.856
0.446478873	0.323913043	0.857142857
0.452054795	0.329268293	0.857692308
0.452777778	0.335294118	0.858536585
0.453030303	0.336666667	0.858536585
0.453846154	0.337037037	0.859375
0.455555556	0.352777778	0.859375
0.457746479	0.359375	0.86
0.459090909	0.366666667	0.861290323
0.464285714	0.36969697	0.864444444
0.464285714	0.371111111	0.866666667
0.464285714	0.375757576	0.866666667
0.464864865	0.3875	0.868
0.464864865	0.3875	0.868965517
0.464864865	0.395238095	0.868965517
0.466216216	0.4	0.869444444
0.466216216	0.407407407	0.869565217
0.466216216	0.414141414	0.87
0.471014493	0.417647059	0.87
0.471014493	0.418518519	0.87037037
0.471014493	0.42	0.870588235
0.471014493	0.422222222	0.871794872
0.471111111	0.433333333	0.873684211
0.471428571	0.434090909	0.873913043
0.472727273	0.436	0.874285714
0.477941176	0.4375	0.875
0.477941176	0.44	0.877777778
0.477941176	0.44	0.87804878
0.477941176	0.444444444	0.878787879
0.477941176	0.45	0.878787879
0.477941176	0.45	0.881081081
0.48	0.45	0.88125
0.480952381	0.45	0.881395349
