0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0.074074074
0	0	0.076923077
0	0	0.076923077
0	0	0.083333333
0	0	0.088235294
0	0	0.090909091
0	0	0.090909091
0	0	0.1
0	0	0.111111111
0	0	0.142857143
0	0	0.142857143
0	0	0.153846154
0	0	0.153846154
0	0	0.166666667
0	0	0.166666667
0	0	0.182926829
0	0	0.2
0	0	0.2
0	0	0.205128205
0	0	0.205128205
0	0	0.243902439
0	0	0.243902439
0	0	0.25
0	0	0.272727273
0	0	0.275862069
0	0	0.275862069
0.012195122	0	0.285714286
0.013513514	0	0.285714286
0.023255814	0	0.291666667
0.026315789	0	0.294117647
0.037037037	0	0.294117647
0.038461538	0	0.295454545
0.04	0	0.3
0.04	0	0.304347826
0.041666667	0	0.307692308
0.041666667	0.011494253	0.3125
0.043478261	0.020408163	0.333333333
0.043478261	0.027777778	0.333333333
0.043478261	0.029411765	0.333333333
0.055555556	0.03030303	0.333333333
0.065217391	0.032258065	0.333333333
0.066666667	0.032258065	0.333333333
0.074074074	0.032258065	0.346153846
0.076923077	0.034482759	0.352941176
0.076923077	0.035714286	0.352941176
0.083333333	0.037037037	0.36
0.086956522	0.04	0.36
0.088235294	0.041666667	0.361111111
0.090909091	0.041666667	0.375
0.090909091	0.041666667	0.380952381
0.103448276	0.043478261	0.380952381
0.103448276	0.045454545	0.387096774
0.111111111	0.045977011	0.4
0.115384615	0.047619048	0.4
0.117647059	0.055555556	0.416666667
0.121212121	0.055555556	0.421052632
0.125	0.057692308	0.423076923
0.125	0.0625	0.428571429
0.131578947	0.0625	0.428571429
0.135135135	0.064516129	0.428571429
0.137254902	0.066666667	0.431372549
0.142857143	0.069565217	0.434782609
0.142857143	0.071428571	0.434782609
0.151515152	0.071428571	0.444444444
0.151515152	0.071895425	0.444444444
0.153846154	0.073170732	0.444444444
0.159090909	0.073170732	0.444444444
0.159090909	0.076923077	0.451612903
0.166666667	0.076923077	0.457142857
0.166666667	0.078534031	0.461538462
0.170731707	0.078947368	0.461538462
0.170731707	0.078947368	0.461538462
0.178571429	0.083333333	0.465116279
