79.2	146.7	71.2
99.2	1167.1	102.4
15.2	268.8	35.6
77.2	122.0	56.2
28.3	337.5	26.2
8.6	221.3	38.2
75.8	407.8	30.5
54.1	330.7	37.6
20.2	307.0	35.2
113.4	119.0	56.4
10.9	446.1	41.0
18.1	333.7	34.1
20.6	1387.3	75.5
23651.2	183.4	63.4
16.0	306.9	125.6
72.5	229.0	34.9
230.8	325.3	35.8
7.9	248.2	32.2
18.3	445.4	100.6
373.8	83.9	32.0
294.0	62.9	42.0
411.9	998.4	44.0
23.9	741.1	74.1
1118.6	138.7	67.9
6.9	302.9	42.0
256.1	68.9	413.5
82.7	275.7	40.9
516.3	207.6	100.2
107.7	332.3	93.8
13.6	341.7	89.0
364.3	488.6	60.0
20.3	12931.5	49.2
326.7	192.6	75.7
15.9	1080.0	77.4
182.5	302.3	104.4
271.1	370.9	69.7
330.8	133.3	39.2
22.5	511.3	89.2
18.3	626.9	53.3
27.6	498.9	44.6
407.7	110.0	51.9
70.0	350.8	42.2
22.7	23411.4	54.6
78.2	543.5	320.8
63.9	913.3	131.0
57.1	905.0	168.2
1292.7	302.3	52.7
21.9	672.9	44.7
54.6	601.1	78.5
23.4	693.2	76.8
24.6	28596.6	56.8
358.0	412.5	154.0
25.4	853.4	47.2
130.2	618.9	49.1
555.0	110.5	49.2
25.9	627.6	47.3
147.1	584.7	172.7
42.0	489.3	49.6
24124.3	110.9	50.9
18.7	580.7	47.8
397.4	210.0	47.3
272.7	517.2	47.5
453.4	218.7	82.3
30.5	709.1	62.5
35103.1	134.9	55.8
25.8	485.7	47.9
174.5	809.1	143.6
21.0	830.6	56.5
471.8	310.6	42.7
29.8	579.8	112.9
25538.5	124.6	57.0
573.9	391.2	53.4
1208.4	128.2	41.7
307.3	635.0	641.3
163.3	544.0	325.9
19889.6	121.5	46.6
27.1	743.1	52.6
527.9	154.1	62.5
42.9	836.1	56.1
30.1	747.9	52.9
4.5	557.6	52.5
15298.8	153.1	59.6
454.4	258.2	63.0
468.1	360.0	58.4
28.2	975.2	41.5
9.4	31611.3	49.6
871.9	682.2	58.4
39.5	1074.1	84.4
46.4	1007.6	566.0
51.3	1261.9	214.5
42.8	21396.2	62.4
13752.8	136.3	56.5
32.1	814.7	67.1
48.7	34097.1	80.8
53.6	50310.8	83.3
69.3	37142.6	74.6
61.2	53331.8	75.1
63.2	32731.1	94.6
57.7	76294.3	98.0
281971.3	260.8	93.4
116.1	56949.7	184.2
325018.9	348.4	163.5
163.2	81130.5	187.6
